n,k,entry,factors,max_factor
84,-55,363423381215956802869828197519260207491898719288288,"{2: 5, 17: 1, 668057686058744122922478304263345969654225586927: 1}",668057686058744122922478304263345969654225586927
84,-53,354596324736853131065765404013040066584085727875088,"{2: 4, 1611361: 1, 1197021603431: 1, 665212718596169: 1, 17272645770464767: 1}",17272645770464767
84,-51,341061504802227500966202453970169183858772474374848,"{2: 6, 761: 1, 9181: 1, 3150709: 1, 1690691: 1, 76514149: 1, 1871387822404596110317: 1}",1871387822404596110317
84,-49,321887176561507858325154941409435433331245365249508,"{2: 2, 283: 1, 9125218633: 1, 8151011737769: 1, 3822983745354243933613547: 1}",3822983745354243933613547
84,-47,296697372794287935639857228829647957148023476790728,"{2: 3, 14537: 1, 2551225947532915454012667923485312969904583793: 1}",2551225947532915454012667923485312969904583793
84,-45,265909834856574696802271135676574375146307835341108,"{2: 2, 9842627544963839986891: 1, 6754035790794306666340645447: 1}",6754035790794306666340645447
84,-43,230801238962691178829585239975700992161895261758208,"{2: 8, 9479: 1, 636863: 1, 1692325853: 1, 868987571: 1, 101552840417634288493: 1}",101552840417634288493
84,-41,193352070009215426325386951228102716978521849936448,"{2: 6, 43777169: 1, 126513701381303: 1, 545486010263550891959079151: 1}",545486010263550891959079151
84,-39,155902901055739673821188662480504441795148438114688,"{2: 7, 7: 1, 43: 1, 2357879: 1, 27156830028553: 1, 9579307: 1, 6596947850439090019: 1}",6596947850439090019
84,-37,120723378705504876014214512444881819653191596706368,"{2: 6, 487757: 1, 3867300299685117154078981453779809274046541: 1}",3867300299685117154078981453779809274046541
84,-35,89622641555297301141382292848171965295809461548288,"{2: 8, 137: 1, 479: 1, 1618947030695996753: 1, 3295255205709438633128867: 1}",3295255205709438633128867
84,-33,63705360596790988747355443184247086664657682249888,"{2: 5, 7: 2, 227827: 1, 34659259: 1, 28615387362889: 1, 179806681500431497133: 1}",179806681500431497133
84,-31,43317099576099356330720988115292848808151615868480,"{2: 6, 5: 1, 47: 1, 1112371831: 1, 109304306827: 1, 23687775382704719294288551: 1}",23687775382704719294288551
84,-29,28156597791482501456813316397352518094339412661792,"{2: 5, 1976657: 1, 445142319068927067531400813301076610888033: 1}",445142319068927067531400813301076610888033
84,-27,17488096535641010989989399262505618703138232627456,"{2: 8, 7: 1, 2269753897: 1, 64244778506548405673: 1, 66924930683119703: 1}",64244778506548405673
84,-25,10375762365080017345440121172607685775670779271232,"{2: 6, 691: 1, 234618360281295616530393478034725166779820443: 1}",234618360281295616530393478034725166779820443
84,-23,5879459153805825960954945368649222430720090367872,"{2: 7, 17: 1, 2657: 1, 1016920335608670001991642734897209374571071: 1}",1016920335608670001991642734897209374571071
84,-21,3181677227041311130263839886274144423749677025856,"{2: 6, 7: 1, 5897: 1, 5249063: 1, 2981827: 1, 9845006452321: 1, 7815679547108731: 1}",7815679547108731
84,-19,1644231612863684398794715256533508570314925336320,"{2: 8, 5: 1, 31: 1, 2383: 1, 10124157367: 1, 1717546093621668966519839552909: 1}",1717546093621668966519839552909
84,-17,811448571850803252582272748757330816371101504488,"{2: 3, 23: 1, 461: 1, 1373: 1, 262405602233: 1, 26552083907202821998035206843: 1}",26552083907202821998035206843
84,-15,382439126480531146957681153842330155248525591120,"{2: 4, 5: 1, 7: 3, 131: 1, 479: 1, 4639: 1, 47879215836422156561749819463709293: 1}",47879215836422156561749819463709293
84,-13,172140378750005604984842136727133752737458966920,"{2: 3, 5: 1, 677: 1, 1531: 1, 7079: 1, 232839916909: 1, 2519008050782798513345089: 1}",2519008050782798513345089
84,-11,74000963142427018730850595406708764898961208960,"{2: 7, 5: 1, 151: 1, 241: 1, 264082264513: 1, 2143764443: 1, 5612380533580253981: 1}",5612380533580253981
84,-9,30383445094614313729076577042075436970739983200,"{2: 5, 5: 2, 23: 1, 4231: 1, 390279884170335845789829943610764196083: 1}",390279884170335845789829943610764196083
84,-7,11914766281576501701298389085879343163294959680,"{2: 6, 5: 1, 31: 1, 863163345188344757: 1, 1391492487879813983197447: 1}",1391492487879813983197447
84,-5,4462492374561244216405436050923024609413634400,"{2: 5, 5: 2, 337: 1, 7932499: 1, 75201729437: 1, 27747237073407830484853: 1}",27747237073407830484853
84,-3,1596233179555375952985069499016748242536201600,"{2: 7, 5: 2, 13: 1, 72871: 1, 526560495850998007340510278376787881: 1}",526560495850998007340510278376787881
84,-1,545271474719890923064268429984446908014476240,"{2: 4, 5: 1, 227: 2, 16521623: 1, 8006051313287400006493271745559: 1}",8006051313287400006493271745559
85,-82,1496577676578954527510325189547062852020806735584700,"{2: 2, 5: 2, 7: 2, 13: 1, 29: 1, 37: 1, 43: 1, 193: 1, 379: 1, 631: 1, 673: 1, 14197: 1, 12601: 1, 376853: 1, 8352709: 1, 29110508281: 1}",29110508281
85,-80,1496577675238032827063378973223555969028497459748428,"{2: 2, 7: 1, 59: 1, 17449: 1, 83461039: 1, 622063744030554384840665155107001049: 1}",622063744030554384840665155107001049
85,-78,1496577656688615970880622980748377420968219144013332,"{2: 2, 7: 1, 19: 1, 2813115896031233027971095828474393648436502150401: 1}",2813115896031233027971095828474393648436502150401
85,-76,1496577487682817947882179493752306205307905600649124,"{2: 2, 7: 1, 11: 1, 151: 1, 32178925941404015392667487179674598032766526203: 1}",32178925941404015392667487179674598032766526203
85,-74,1496576346893681292642685956528825499600789182940720,"{2: 4, 5: 1, 7: 1, 47: 1, 79: 1, 601: 1, 4483: 1, 140689: 1, 1898814533582093924537605311947827: 1}",1898814533582093924537605311947827
85,-72,1496570262684952464698720424670261735829501621829232,"{2: 4, 7: 1, 2281: 1, 3219409034162225603: 1, 1819607193390194358150020627: 1}",1819607193390194358150020627
85,-70,1496543559768864830944649479291009661499961770284368,"{2: 4, 7: 1, 11: 1, 13: 1, 1106099: 1, 131049707787603976067: 1, 644622181598666370581: 1}",644622181598666370581
85,-68,1496444377509110762715243110739501956847385178832016,"{2: 4, 13: 1, 23: 1, 139753: 1, 1162136089: 1, 1925977815939271761802711637774747: 1}",1925977815939271761802711637774747
85,-66,1496126167759066460479231011636748071087035281255720,"{2: 3, 5: 1, 13: 1, 168819500303: 1, 66530044945943: 1, 256167746630371254019309: 1}",256167746630371254019309
85,-64,1495230466240423239370456214162329725983828162152072,"{2: 3, 13: 1, 1625359: 1, 2635268444880545713: 1, 3356608082879483929627979: 1}",3356608082879483929627979
85,-62,1492991212443815186598519220476283863225810364392952,"{2: 3, 13: 1, 21569: 1, 2382681409181: 1, 279336653246311964594653923114167: 1}",279336653246311964594653923114167
85,-60,1487969855445360765231145355846968898253285605781592,"{2: 3, 11: 1, 13: 1, 18233653: 1, 71333646119300753559049191535985690080081: 1}",71333646119300753559049191535985690080081
85,-58,1477787659309605966347303908126413552614554845264112,"{2: 4, 13: 1, 17: 1, 97: 1, 991: 1, 34297: 1, 335142115537: 1, 378241563655620138891713789: 1}",378241563655620138891713789
85,-56,1458989758751289414561750466180772914512282672001072,"{2: 4, 623387: 1, 167919420184802291: 1, 871111191724042573794338851: 1}",871111191724042573794338851
85,-54,1427212355426516196067124409558380407244155902913552,"{2: 4, 23: 1, 29: 1, 1659994673: 1, 80563084539276753056556105944986374467: 1}",80563084539276753056556105944986374467
85,-52,1377780839143535633964372765923547618160403150999632,"{2: 4, 113: 1, 762046924305052894891799096196652443672789353429: 1}",762046924305052894891799096196652443672789353429
85,-50,1306723034486751075941667278198475483852508570123372,"{2: 2, 33199: 1, 44683: 1, 704435383: 1, 312618782462461099587113988449113: 1}",312618782462461099587113988449113
85,-48,1211979294944371665244726627898379304775315795621692,"{2: 2, 439: 1, 126556201: 1, 5453649958689615925166930453717923760257: 1}",5453649958689615925166930453717923760257
85,-46,1094426877364012026046670635859371082586946982814052,"{2: 2, 13: 1, 1150041413: 1, 18300793763275281990727598189868420693977: 1}",18300793763275281990727598189868420693977
85,-44,958313551744648233291026855603677351631993620615732,"{2: 2, 354259: 1, 1882673183301722419: 1, 359212804698687156770991973: 1}",359212804698687156770991973
85,-42,810857448990337457805746093660009143097460811567552,"{2: 6, 19: 1, 241: 1, 12613: 1, 359483: 1, 610235038181097007843287113161079723: 1}",610235038181097007843287113161079723
85,-40,661060773176434447788952938669616042363967164280512,"{2: 6, 21499: 1, 257248154164467611: 1, 1867630192884896980776036947: 1}",1867630192884896980776036947
85,-38,518073037172254301863832199815149900754723228233792,"{2: 6, 97: 1, 101: 1, 163: 1, 952265272037: 1, 5323194776885511181634485938979: 1}",5323194776885511181634485938979
85,-36,389591303371396779438361390989397715540619981351232,"{2: 6, 239243: 1, 684857: 1, 110019811519: 1, 1198839955373393: 1, 281681312489: 1}",1198839955373393
85,-34,280738723345670267383448622400913225289782508297952,"{2: 5, 240387844481: 1, 469334772578821: 1, 77760153138181188718411: 1}",77760153138181188718411
85,-32,193656659325089057739518407530125633089112529855328,"{2: 5, 11: 1, 101: 1, 1936754835382000877: 1, 2812507890948150726793396657: 1}",2812507890948150726793396657
85,-30,127786892950546860701160937307350403091169853853856,"{2: 5, 17: 1, 53716699: 1, 4372986075472150439728335953181403330351: 1}",4372986075472150439728335953181403330351
85,-28,80620887398405534426781514184869374203754110544160,"{2: 5, 5: 1, 43: 1, 853: 1, 1894598855089: 1, 113418630369703: 1, 63930549264663157: 1}",63930549264663157
85,-26,48615383630881063026309762780328676030150570441152,"{2: 6, 11: 2, 2364673: 1, 2154408039114307: 1, 1232279771350442160252853: 1}",1232279771350442160252853
85,-24,28014139826497495228304957278555353067831050374848,"{2: 6, 273458093: 1, 1600687439844844390625751045069371531399: 1}",1600687439844844390625751045069371531399
85,-22,15424490834929759351746465027471655701969121445440,"{2: 6, 5: 1, 202491124349: 1, 8464339841: 1, 3267477211: 1, 8606948562612683: 1}",8606948562612683
85,-20,8114372065632364326647985655874670134694453034816,"{2: 6, 1013: 1, 1753: 1, 2525161: 1, 2274913: 1, 12428814786605329392631628297: 1}",12428814786605329392631628297
85,-18,4078577328416094156541533502805501019428229849784,"{2: 3, 3889: 1, 2721321973: 1, 67640224913: 1, 712189881820113662238043: 1}",712189881820113662238043
85,-16,1958765951292396693455316210284321282116678277848,"{2: 3, 4349: 1, 5025242749: 1, 45950309084481253: 1, 243813455090939527: 1}",243813455090939527
85,-14,898860262730547961912207564023731413460902491880,"{2: 3, 5: 1, 192219411338513795771: 1, 116905500915771582435538907: 1}",116905500915771582435538907
85,-12,394143268177286661177393922947260047434342593800,"{2: 3, 5: 2, 11: 1, 28979: 1, 8573393: 1, 721099684685029573332922691558857: 1}",721099684685029573332922691558857
85,-10,165151298426269959918080326532935075811181158560,"{2: 5, 5: 1, 607: 1, 31019: 1, 69727729: 1, 786212610267467952763691956013: 1}",786212610267467952763691956013
85,-8,66127743939343818832971744299713466460624862240,"{2: 5, 5: 1, 1421263794061: 1, 290796403417816388206387112252449: 1}",290796403417816388206387112252449
85,-6,25302243405260234350514697238648416991535862880,"{2: 5, 5: 1, 109: 1, 3767: 1, 93253327: 1, 121198691: 1, 34076475060965575673833: 1}",34076475060965575673833
85,-4,9251191913227372075360644547973269337022239200,"{2: 5, 5: 2, 2617: 1, 12922674671: 1, 107871583: 1, 8432426533: 1, 375916987363: 1}",375916987363
85,-2,3232047603715048722177874788970088966579630320,"{2: 4, 5: 1, 31: 1, 541: 1, 911063: 1, 2644115325149743915068347840824423: 1}",2644115325149743915068347840824423
85,0,1078857769417957441364526257294154525120485680,"{2: 4, 5: 1, 701: 1, 3343: 1, 931765711: 1, 319713899933: 1, 19317528846832319: 1}",19317528846832319
86,-83,5986310706363708170771548837342662368190095130761524,"{2: 2, 11: 1, 71: 1, 1021: 1, 269281: 1, 20472421: 1, 17050729021: 1, 19966623058195174559461: 1}",19966623058195174559461
86,-81,5986310702293053008700462109217730759106299114829984,"{2: 5, 7: 1, 67: 1, 97: 1, 109259686157006564629: 1, 37636111795689100179030221: 1}",37636111795689100179030221
86,-79,5986310645303880739705247915468688231933154891788424,"{2: 3, 7: 3, 13: 1, 73: 1, 269145496367857: 1, 8541257462472963008853357015947: 1}",8541257462472963008853357015947
86,-77,5986310119737069814527161462005296036891935945960704,"{2: 8, 7: 1, 10212087533: 1, 327119683689385348920352738295345800439: 1}",327119683689385348920352738295345800439
86,-75,5986306528363861825810237363338782704110273149471284,"{2: 2, 7: 1, 61: 1, 157: 1, 1816838831221: 1, 12287259455648484288996770505478759: 1}",12287259455648484288996770505478759
86,-73,5986287134948538686738847230539610707089294048428416,"{2: 7, 7: 1, 113: 1, 3629161: 1, 16291641912858948786329102719395309012397: 1}",16291641912858948786329102719395309012397
86,-71,5986200941991546957532668862543290720329386932682336,"{2: 5, 7: 1, 26724111348176548917556557422068262144327620235189: 1}",26724111348176548917556557422068262144327620235189
86,-69,5985876692296197119090378811509515532042117306780416,"{2: 8, 13: 1, 1798640833021693845880522479419926542079963133047: 1}",1798640833021693845880522479419926542079963133047
86,-67,5984822880786310144152936145649746170108491022599176,"{2: 3, 13: 1, 43: 2, 17628463: 1, 1765495452254755426830479578430810103587: 1}",1765495452254755426830479578430810103587
86,-65,5981817566480336178590599654123737249038519767711936,"{2: 6, 13: 1, 337: 1, 10487: 1, 74509: 1, 27303601324176436180242505104499822013: 1}",27303601324176436180242505104499822013
86,-63,5974204103571868799166013875591181315661259255330928,"{2: 4, 13: 1, 694292539: 1, 563452997: 1, 73420363332329359480377764410277: 1}",73420363332329359480377764410277
86,-61,5956900778779897482291955288017190557985667181737728,"{2: 8, 13: 1, 227: 1, 7885172371097585408404930648531735214209255313: 1}",7885172371097585408404930648531735214209255313
86,-59,5921332833374178664273057080226209556096950141573928,"{2: 3, 13: 1, 56935892628597871771856318079098168808624520592057: 1}",56935892628597871771856318079098168808624520592057
86,-57,5854756935563474210032555306668732296151402861267328,"{2: 7, 307: 1, 354703: 1, 357501594719: 1, 1174945384408297047721780380049: 1}",1174945384408297047721780380049
86,-55,5740626825030838002763123694855914136244750380741728,"{2: 5, 27191: 1, 309137: 1, 177951225618002936453: 1, 119931201986031383329: 1}",177951225618002936453
86,-53,5560554872857123097960242707329023261725365355912448,"{2: 8, 67: 1, 1069: 1, 1741: 1, 174191470924915452750880783184252854096231: 1}",174191470924915452750880783184252854096231
86,-51,5297949942603788861789374600518974069717928861369748,"{2: 2, 127: 1, 3673: 1, 15727: 1, 180541615049052544855705386720625280364061: 1}",180541615049052544855705386720625280364061
86,-49,4942660919319866071675847161893613398178455956988448,"{2: 5, 863: 1, 26417: 1, 871106899762786703: 1, 7777590866958728153587153: 1}",7777590866958728153587153
86,-47,4495259927036407743384738535476492552536156744063848,"{2: 3, 15981553754398981554269: 1, 35159753520516355347094855249: 1}",35159753520516355347094855249
86,-45,3969367532597956725919751202670403137482927844661248,"{2: 11, 937: 1, 15679: 1, 692389: 1, 732530069151773: 1, 260110445958138997621: 1}",260110445958138997621
86,-43,3390885898715660606708265136583704780924376055318388,"{2: 2, 847721474678915151677066284145926195231094013829597: 1}",847721474678915151677066284145926195231094013829597
86,-41,2794039768519640801172604909668857270189362304409088,"{2: 9, 31051: 1, 126019: 1, 103707091666091: 1, 13447530775197947616636781: 1}",13447530775197947616636781
86,-39,2215279884693197353380449538115065744628136848981888,"{2: 7, 11: 1, 1463983: 1, 13871537: 1, 1305420578179: 1, 59349200985561021375329: 1}",59349200985561021375329
86,-37,1686846947286444640178916372783343047376583172287488,"{2: 10, 1622252057: 1, 48003827: 1, 21153465544904719817320979562433: 1}",21153465544904719817320979562433
86,-35,1231807473408407581588707258192137391409967506245088,"{2: 5, 8449068159645727: 1, 4556003433356940267480664414226417: 1}",4556003433356940267480664414226417
86,-33,861708701320937440602003844991290124557120097863936,"{2: 8, 65657: 1, 1019108063: 1, 168352080593: 1, 298813870078080780691487: 1}",298813870078080780691487
